# MultiGeometry integrator with 121 geometries on (4, 66) radial range (2th_deg) and (-180, 180) azimuthal range (deg)
# 
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
# --> LaB6_BM20_over3.dat
#       2th_deg             I 
  2.912406e+01    2.583512e+08
  2.912814e+01    2.578912e+08
  2.913222e+01    2.588779e+08
  2.913629e+01    2.620741e+08
  2.914037e+01    2.640878e+08
  2.914444e+01    2.641730e+08
  2.914852e+01    2.629099e+08
  2.915260e+01    2.628207e+08
  2.915667e+01    2.614938e+08
  2.916075e+01    2.612322e+08
  2.916483e+01    2.616540e+08
  2.916890e+01    2.620976e+08
  2.917298e+01    2.622433e+08
  2.917705e+01    2.618709e+08
  2.918113e+01    2.626856e+08
  2.918521e+01    2.637144e+08
  2.918928e+01    2.640193e+08
  2.919336e+01    2.635356e+08
  2.919744e+01    2.635719e+08
  2.920151e+01    2.632120e+08
  2.920559e+01    2.638461e+08
  2.920966e+01    2.622749e+08
  2.921374e+01    2.612805e+08
  2.921782e+01    2.613392e+08
  2.922189e+01    2.606239e+08
  2.922597e+01    2.603156e+08
  2.923005e+01    2.598345e+08
  2.923412e+01    2.607348e+08
  2.923820e+01    2.618970e+08
  2.924227e+01    2.619078e+08
  2.924635e+01    2.619110e+08
  2.925043e+01    2.593259e+08
  2.925450e+01    2.581917e+08
  2.925858e+01    2.589535e+08
  2.926266e+01    2.598076e+08
  2.926673e+01    2.593808e+08
  2.927081e+01    2.583099e+08
  2.927488e+01    2.583633e+08
  2.927896e+01    2.597986e+08
  2.928304e+01    2.593276e+08
  2.928711e+01    2.570625e+08
  2.929119e+01    2.553418e+08
  2.929527e+01    2.564349e+08
  2.929934e+01    2.580145e+08
  2.930342e+01    2.576117e+08
  2.930750e+01    2.571257e+08
  2.931157e+01    2.571006e+08
  2.931565e+01    2.582847e+08
  2.931972e+01    2.581311e+08
  2.932380e+01    2.574620e+08
  2.932788e+01    2.557326e+08
  2.933195e+01    2.539533e+08
  2.933603e+01    2.535403e+08
  2.934011e+01    2.532075e+08
  2.934418e+01    2.514661e+08
  2.934826e+01    2.500852e+08
  2.935233e+01    2.495690e+08
  2.935641e+01    2.508931e+08
  2.936049e+01    2.519625e+08
  2.936456e+01    2.529805e+08
  2.936864e+01    2.529700e+08
  2.937272e+01    2.529108e+08
  2.937679e+01    2.523084e+08
  2.938087e+01    2.522038e+08
  2.938494e+01    2.540279e+08
  2.938902e+01    2.550062e+08
  2.939310e+01    2.558472e+08
  2.939717e+01    2.541965e+08
  2.940125e+01    2.528189e+08
  2.940533e+01    2.519965e+08
  2.940940e+01    2.517283e+08
  2.941348e+01    2.519361e+08
  2.941755e+01    2.519748e+08
  2.942163e+01    2.514127e+08
  2.942571e+01    2.514542e+08
  2.942978e+01    2.522610e+08
  2.943386e+01    2.522062e+08
  2.943794e+01    2.512641e+08
  2.944201e+01    2.494539e+08
  2.944609e+01    2.485850e+08
  2.945016e+01    2.488685e+08
  2.945424e+01    2.485082e+08
  2.945832e+01    2.483177e+08
  2.946239e+01    2.483316e+08
  2.946647e+01    2.485404e+08
  2.947055e+01    2.484822e+08
  2.947462e+01    2.488682e+08
  2.947870e+01    2.487090e+08
  2.948277e+01    2.477462e+08
  2.948685e+01    2.463159e+08
  2.949093e+01    2.478085e+08
  2.949500e+01    2.480176e+08
  2.949908e+01    2.483395e+08
  2.950316e+01    2.480591e+08
  2.950723e+01    2.479613e+08
  2.951131e+01    2.466585e+08
  2.951538e+01    2.451401e+08
  2.951946e+01    2.442530e+08
  2.952354e+01    2.440913e+08
  2.952761e+01    2.434384e+08
  2.953169e+01    2.443444e+08
  2.953577e+01    2.465325e+08
  2.953984e+01    2.494777e+08
  2.954392e+01    2.522908e+08
  2.954799e+01    2.519385e+08
  2.955207e+01    2.513788e+08
  2.955615e+01    2.521404e+08
  2.956022e+01    2.518494e+08
  2.956430e+01    2.516116e+08
  2.956838e+01    2.500355e+08
  2.957245e+01    2.524473e+08
  2.957653e+01    2.524567e+08
  2.958060e+01    2.525736e+08
  2.958468e+01    2.531936e+08
  2.958876e+01    2.536930e+08
  2.959283e+01    2.544569e+08
  2.959691e+01    2.532788e+08
  2.960099e+01    2.535131e+08
  2.960506e+01    2.531734e+08
  2.960914e+01    2.534745e+08
  2.961321e+01    2.544324e+08
  2.961729e+01    2.554245e+08
  2.962137e+01    2.558744e+08
  2.962544e+01    2.554596e+08
  2.962952e+01    2.569497e+08
  2.963360e+01    2.563385e+08
  2.963767e+01    2.567033e+08
  2.964175e+01    2.557803e+08
  2.964583e+01    2.574009e+08
  2.964990e+01    2.565100e+08
  2.965398e+01    2.562515e+08
  2.965805e+01    2.566173e+08
  2.966213e+01    2.567886e+08
  2.966621e+01    2.562453e+08
  2.967028e+01    2.549913e+08
  2.967436e+01    2.556053e+08
  2.967844e+01    2.565580e+08
  2.968251e+01    2.578553e+08
  2.968659e+01    2.581667e+08
  2.969066e+01    2.576771e+08
  2.969474e+01    2.568891e+08
  2.969882e+01    2.555685e+08
  2.970289e+01    2.538539e+08
  2.970697e+01    2.524928e+08
  2.971105e+01    2.530728e+08
  2.971512e+01    2.524319e+08
  2.971920e+01    2.532882e+08
  2.972327e+01    2.533689e+08
  2.972735e+01    2.551099e+08
  2.973143e+01    2.554494e+08
  2.973550e+01    2.562670e+08
  2.973958e+01    2.564324e+08
  2.974366e+01    2.575038e+08
  2.974773e+01    2.553425e+08
  2.975181e+01    2.534144e+08
  2.975588e+01    2.517346e+08
  2.975996e+01    2.529313e+08
  2.976404e+01    2.524506e+08
  2.976811e+01    2.512420e+08
  2.977219e+01    2.504356e+08
  2.977627e+01    2.509018e+08
  2.978034e+01    2.523248e+08
  2.978442e+01    2.527982e+08
  2.978849e+01    2.535035e+08
  2.979257e+01    2.523603e+08
  2.979665e+01    2.511039e+08
  2.980072e+01    2.491841e+08
  2.980480e+01    2.492723e+08
  2.980888e+01    2.490807e+08
  2.981295e+01    2.500187e+08
  2.981703e+01    2.502772e+08
  2.982110e+01    2.508977e+08
  2.982518e+01    2.501562e+08
  2.982926e+01    2.505450e+08
  2.983333e+01    2.506875e+08
  2.983741e+01    2.520381e+08
  2.984149e+01    2.504575e+08
  2.984556e+01    2.492366e+08
  2.984964e+01    2.478456e+08
  2.985371e+01    2.479022e+08
  2.985779e+01    2.491095e+08
  2.986187e+01    2.495503e+08
  2.986594e+01    2.500897e+08
  2.987002e+01    2.501458e+08
  2.987410e+01    2.496399e+08
  2.987817e+01    2.489671e+08
  2.988225e+01    2.471242e+08
  2.988632e+01    2.470853e+08
  2.989040e+01    2.466383e+08
  2.989448e+01    2.462763e+08
  2.989855e+01    2.450656e+08
  2.990263e+01    2.455207e+08
  2.990671e+01    2.457335e+08
  2.991078e+01    2.450990e+08
  2.991486e+01    2.452894e+08
  2.991893e+01    2.459399e+08
  2.992301e+01    2.465117e+08
  2.992709e+01    2.467767e+08
  2.993116e+01    2.477681e+08
  2.993524e+01    2.486648e+08
  2.993932e+01    2.466779e+08
  2.994339e+01    2.456499e+08
  2.994747e+01    2.446043e+08
  2.995155e+01    2.450740e+08
  2.995562e+01    2.441753e+08
  2.995970e+01    2.452804e+08
  2.996377e+01    2.451669e+08
  2.996785e+01    2.460030e+08
  2.997193e+01    2.447714e+08
  2.997600e+01    2.455041e+08
  2.998008e+01    2.435487e+08
  2.998416e+01    2.434803e+08
  2.998823e+01    2.430862e+08
  2.999231e+01    2.448286e+08
  2.999638e+01    2.446820e+08
  3.000046e+01    2.442890e+08
  3.000454e+01    2.425189e+08
  3.000861e+01    2.419285e+08
  3.001269e+01    2.408617e+08
  3.001677e+01    2.402980e+08
  3.002084e+01    2.385017e+08
  3.002492e+01    2.386640e+08
  3.002899e+01    2.389390e+08
  3.003307e+01    2.409331e+08
  3.003715e+01    2.423820e+08
  3.004122e+01    2.441903e+08
  3.004530e+01    2.451177e+08
  3.004938e+01    2.461797e+08
  3.005345e+01    2.463887e+08
  3.005753e+01    2.463098e+08
  3.006160e+01    2.456961e+08
  3.006568e+01    2.462433e+08
  3.006976e+01    2.484475e+08
  3.007383e+01    2.492901e+08
  3.007791e+01    2.503733e+08
  3.008199e+01    2.510414e+08
  3.008606e+01    2.510450e+08
  3.009014e+01    2.498537e+08
  3.009421e+01    2.477694e+08
  3.009829e+01    2.476226e+08
  3.010237e+01    2.493171e+08
  3.010644e+01    2.508382e+08
  3.011052e+01    2.513998e+08
  3.011460e+01    2.502458e+08
  3.011867e+01    2.499043e+08
  3.012275e+01    2.493090e+08
  3.012682e+01    2.493217e+08
  3.013090e+01    2.512624e+08
  3.013498e+01    2.533380e+08
  3.013905e+01    2.539611e+08
  3.014313e+01    2.534366e+08
  3.014721e+01    2.524712e+08
  3.015128e+01    2.521673e+08
  3.015536e+01    2.498083e+08
  3.015943e+01    2.503539e+08
  3.016351e+01    2.516735e+08
  3.016759e+01    2.533402e+08
  3.017166e+01    2.529480e+08
  3.017574e+01    2.509797e+08
  3.017982e+01    2.505902e+08
  3.018389e+01    2.495439e+08
  3.018797e+01    2.495351e+08
  3.019204e+01    2.499821e+08
  3.019612e+01    2.510658e+08
  3.020020e+01    2.507750e+08
  3.020427e+01    2.502140e+08
  3.020835e+01    2.495212e+08
  3.021243e+01    2.500920e+08
  3.021650e+01    2.494358e+08
  3.022058e+01    2.503892e+08
  3.022465e+01    2.516298e+08
  3.022873e+01    2.525760e+08
  3.023281e+01    2.517798e+08
  3.023688e+01    2.503638e+08
  3.024096e+01    2.493123e+08
  3.024504e+01    2.493604e+08
  3.024911e+01    2.492665e+08
  3.025319e+01    2.503600e+08
  3.025726e+01    2.518621e+08
  3.026134e+01    2.530072e+08
  3.026542e+01    2.512134e+08
  3.026949e+01    2.499234e+08
  3.027357e+01    2.495172e+08
  3.027765e+01    2.500681e+08
  3.028172e+01    2.479645e+08
  3.028580e+01    2.473393e+08
  3.028988e+01    2.483350e+08
  3.029395e+01    2.501943e+08
  3.029803e+01    2.491029e+08
  3.030210e+01    2.486021e+08
  3.030618e+01    2.487576e+08
  3.031026e+01    2.503138e+08
  3.031433e+01    2.496257e+08
  3.031841e+01    2.486137e+08
  3.032249e+01    2.464955e+08
  3.032656e+01    2.473371e+08
  3.033064e+01    2.494155e+08
  3.033471e+01    2.499830e+08
  3.033879e+01    2.495723e+08
  3.034287e+01    2.477977e+08
  3.034694e+01    2.473121e+08
  3.035102e+01    2.462778e+08
  3.035510e+01    2.467982e+08
  3.035917e+01    2.479289e+08
  3.036325e+01    2.486857e+08
  3.036732e+01    2.476895e+08
  3.037140e+01    2.474388e+08
  3.037548e+01    2.461302e+08
  3.037955e+01    2.470153e+08
  3.038363e+01    2.459028e+08
  3.038771e+01    2.457771e+08
  3.039178e+01    2.472438e+08
  3.039586e+01    2.484105e+08
  3.039993e+01    2.485917e+08
  3.040401e+01    2.471741e+08
  3.040809e+01    2.475024e+08
  3.041216e+01    2.471294e+08
  3.041624e+01    2.462734e+08
  3.042032e+01    2.454401e+08
  3.042439e+01    2.471536e+08
  3.042847e+01    2.473505e+08
  3.043254e+01    2.458239e+08
  3.043662e+01    2.452719e+08
  3.044070e+01    2.447766e+08
  3.044477e+01    2.460763e+08
  3.044885e+01    2.465158e+08
  3.045293e+01    2.466244e+08
  3.045700e+01    2.481838e+08
  3.046108e+01    2.496358e+08
  3.046515e+01    2.499670e+08
  3.046923e+01    2.500787e+08
  3.047331e+01    2.490690e+08
  3.047738e+01    2.508698e+08
  3.048146e+01    2.509229e+08
  3.048554e+01    2.532326e+08
  3.048961e+01    2.543854e+08
  3.049369e+01    2.565095e+08
  3.049776e+01    2.561133e+08
  3.050184e+01    2.577942e+08
  3.050592e+01    2.597651e+08
  3.050999e+01    2.633871e+08
  3.051407e+01    2.666475e+08
  3.051815e+01    2.722903e+08
  3.052222e+01    2.789125e+08
  3.052630e+01    2.865207e+08
  3.053037e+01    3.007042e+08
  3.053445e+01    3.196747e+08
  3.053853e+01    3.504652e+08
  3.054260e+01    4.185847e+08
  3.054668e+01    5.741002e+08
  3.055076e+01    1.057383e+09
  3.055483e+01    2.440692e+09
  3.055891e+01    4.657952e+09
  3.056298e+01    7.537023e+09
  3.056706e+01    1.055000e+10
  3.057114e+01    1.161055e+10
  3.057521e+01    1.039394e+10
  3.057929e+01    7.221642e+09
  3.058337e+01    4.226015e+09
  3.058744e+01    2.182129e+09
  3.059152e+01    9.208663e+08
  3.059560e+01    4.965440e+08
  3.059967e+01    3.844094e+08
  3.060375e+01    3.369379e+08
  3.060782e+01    3.133648e+08
  3.061190e+01    2.998192e+08
  3.061598e+01    2.907649e+08
  3.062005e+01    2.846895e+08
  3.062413e+01    2.779651e+08
  3.062821e+01    2.725186e+08
  3.063228e+01    2.690321e+08
  3.063636e+01    2.686796e+08
  3.064043e+01    2.647459e+08
  3.064451e+01    2.603386e+08
  3.064859e+01    2.569995e+08
  3.065266e+01    2.537718e+08
  3.065674e+01    2.535843e+08
  3.066082e+01    2.534041e+08
  3.066489e+01    2.521745e+08
  3.066897e+01    2.533400e+08
  3.067304e+01    2.547359e+08
  3.067712e+01    2.567492e+08
  3.068120e+01    2.545855e+08
  3.068527e+01    2.525500e+08
  3.068935e+01    2.513829e+08
  3.069343e+01    2.498271e+08
  3.069750e+01    2.487163e+08
  3.070158e+01    2.470124e+08
  3.070565e+01    2.459311e+08
  3.070973e+01    2.447744e+08
  3.071381e+01    2.443578e+08
  3.071788e+01    2.466453e+08
  3.072196e+01    2.492323e+08
  3.072604e+01    2.501484e+08
  3.073011e+01    2.484910e+08
  3.073419e+01    2.455175e+08
  3.073826e+01    2.448268e+08
  3.074234e+01    2.452112e+08
  3.074642e+01    2.462527e+08
  3.075049e+01    2.464703e+08
  3.075457e+01    2.479153e+08
  3.075865e+01    2.484893e+08
  3.076272e+01    2.492933e+08
  3.076680e+01    2.498427e+08
  3.077087e+01    2.520319e+08
  3.077495e+01    2.512974e+08
  3.077903e+01    2.501666e+08
  3.078310e+01    2.467953e+08
  3.078718e+01    2.452134e+08
  3.079126e+01    2.439536e+08
  3.079533e+01    2.433585e+08
  3.079941e+01    2.424644e+08
  3.080348e+01    2.433018e+08
  3.080756e+01    2.461767e+08
  3.081164e+01    2.470552e+08
  3.081571e+01    2.463990e+08
  3.081979e+01    2.445216e+08
  3.082387e+01    2.453987e+08
  3.082794e+01    2.441265e+08
  3.083202e+01    2.425490e+08
  3.083609e+01    2.401303e+08
  3.084017e+01    2.407596e+08
  3.084425e+01    2.421187e+08
  3.084832e+01    2.410137e+08
  3.085240e+01    2.396822e+08
  3.085648e+01    2.387393e+08
  3.086055e+01    2.413217e+08
  3.086463e+01    2.410227e+08
  3.086870e+01    2.407902e+08
  3.087278e+01    2.408614e+08
  3.087686e+01    2.417586e+08
  3.088093e+01    2.431290e+08
  3.088501e+01    2.421243e+08
  3.088909e+01    2.412210e+08
  3.089316e+01    2.392704e+08
  3.089724e+01    2.389676e+08
  3.090131e+01    2.397539e+08
  3.090539e+01    2.407726e+08
  3.090947e+01    2.410683e+08
  3.091354e+01    2.408726e+08
  3.091762e+01    2.403018e+08
  3.092170e+01    2.407505e+08
  3.092577e+01    2.406102e+08
  3.092985e+01    2.414792e+08
  3.093393e+01    2.400635e+08
  3.093800e+01    2.404461e+08
  3.094208e+01    2.401059e+08
  3.094615e+01    2.406101e+08
  3.095023e+01    2.405328e+08
  3.095431e+01    2.402291e+08
  3.095838e+01    2.401070e+08
  3.096246e+01    2.393780e+08
  3.096654e+01    2.389367e+08
  3.097061e+01    2.385929e+08
  3.097469e+01    2.380085e+08
  3.097876e+01    2.369882e+08
  3.098284e+01    2.363994e+08
  3.098692e+01    2.353534e+08
  3.099099e+01    2.354507e+08
  3.099507e+01    2.349302e+08
  3.099915e+01    2.360654e+08
  3.100322e+01    2.377086e+08
  3.100730e+01    2.375565e+08
  3.101137e+01    2.358380e+08
  3.101545e+01    2.337307e+08
  3.101953e+01    2.332757e+08
  3.102360e+01    2.334436e+08
  3.102768e+01    2.338712e+08
  3.103176e+01    2.365347e+08
  3.103583e+01    2.391729e+08
  3.103991e+01    2.393486e+08
  3.104398e+01    2.387679e+08
  3.104806e+01    2.388863e+08
  3.105214e+01    2.397425e+08
  3.105621e+01    2.389245e+08
  3.106029e+01    2.388436e+08
  3.106437e+01    2.398040e+08
  3.106844e+01    2.413592e+08
  3.107252e+01    2.420696e+08
  3.107659e+01    2.414601e+08
  3.108067e+01    2.414995e+08
  3.108475e+01    2.423668e+08
  3.108882e+01    2.424813e+08
  3.109290e+01    2.446475e+08
  3.109698e+01    2.433595e+08
  3.110105e+01    2.436959e+08
  3.110513e+01    2.422594e+08
  3.110920e+01    2.420418e+08
  3.111328e+01    2.414461e+08
  3.111736e+01    2.409045e+08
  3.112143e+01    2.418694e+08
  3.112551e+01    2.427190e+08
  3.112959e+01    2.420824e+08
  3.113366e+01    2.414161e+08
  3.113774e+01    2.406609e+08
  3.114181e+01    2.411426e+08
  3.114589e+01    2.414382e+08
  3.114997e+01    2.407709e+08
  3.115404e+01    2.402292e+08
  3.115812e+01    2.391037e+08
  3.116220e+01    2.402616e+08
  3.116627e+01    2.404250e+08
  3.117035e+01    2.416820e+08
  3.117442e+01    2.432493e+08
  3.117850e+01    2.437566e+08
  3.118258e+01    2.440007e+08
  3.118665e+01    2.423790e+08
  3.119073e+01    2.405563e+08
  3.119481e+01    2.388982e+08
  3.119888e+01    2.380052e+08
  3.120296e+01    2.395618e+08
  3.120703e+01    2.401416e+08
  3.121111e+01    2.403310e+08
  3.121519e+01    2.395491e+08
  3.121926e+01    2.408516e+08
  3.122334e+01    2.424581e+08
  3.122742e+01    2.421417e+08
  3.123149e+01    2.410029e+08
  3.123557e+01    2.405331e+08
  3.123964e+01    2.402026e+08
  3.124372e+01    2.391142e+08
  3.124780e+01    2.385179e+08
  3.125187e+01    2.398816e+08
  3.125595e+01    2.409711e+08
  3.126003e+01    2.415194e+08
  3.126410e+01    2.417459e+08
  3.126818e+01    2.417212e+08
  3.127226e+01    2.419189e+08
  3.127633e+01    2.397467e+08
  3.128041e+01    2.400390e+08
  3.128448e+01    2.388511e+08
  3.128856e+01    2.402801e+08
  3.129264e+01    2.401496e+08
  3.129671e+01    2.406172e+08
  3.130079e+01    2.399926e+08
  3.130487e+01    2.401286e+08
  3.130894e+01    2.394082e+08
  3.131302e+01    2.381579e+08
  3.131709e+01    2.363190e+08
  3.132117e+01    2.360853e+08
  3.132525e+01    2.362040e+08
  3.132932e+01    2.376351e+08
  3.133340e+01    2.378565e+08
  3.133748e+01    2.375781e+08
  3.134155e+01    2.375328e+08
  3.134563e+01    2.378308e+08
  3.134970e+01    2.379579e+08
  3.135378e+01    2.380658e+08
  3.135786e+01    2.388183e+08
  3.136193e+01    2.377012e+08
  3.136601e+01    2.353944e+08
  3.137009e+01    2.321206e+08
  3.137416e+01    2.334785e+08
  3.137824e+01    2.353387e+08
  3.138231e+01    2.380506e+08
  3.138639e+01    2.375271e+08
  3.139047e+01    2.367329e+08
  3.139454e+01    2.358407e+08
  3.139862e+01    2.376998e+08
  3.140270e+01    2.381580e+08
  3.140677e+01    2.381387e+08
  3.141085e+01    2.370275e+08
  3.141492e+01    2.372380e+08
  3.141900e+01    2.385157e+08
  3.142308e+01    2.379326e+08
  3.142715e+01    2.367174e+08
  3.143123e+01    2.350442e+08
  3.143531e+01    2.345063e+08
  3.143938e+01    2.358754e+08
  3.144346e+01    2.365223e+08
  3.144753e+01    2.370477e+08
  3.145161e+01    2.350876e+08
  3.145569e+01    2.330104e+08
  3.145976e+01    2.333992e+08
  3.146384e+01    2.345684e+08
  3.146792e+01    2.363401e+08
  3.147199e+01    2.355310e+08
  3.147607e+01    2.365660e+08
  3.148014e+01    2.363369e+08
  3.148422e+01    2.342247e+08
  3.148830e+01    2.326118e+08
  3.149237e+01    2.325329e+08
  3.149645e+01    2.337522e+08
  3.150053e+01    2.332672e+08
  3.150460e+01    2.324380e+08
  3.150868e+01    2.328835e+08
  3.151275e+01    2.335217e+08
  3.151683e+01    2.342033e+08
  3.152091e+01    2.336415e+08
  3.152498e+01    2.334117e+08
  3.152906e+01    2.321884e+08
  3.153314e+01    2.335039e+08
  3.153721e+01    2.345320e+08
  3.154129e+01    2.345398e+08
  3.154536e+01    2.347364e+08
  3.154944e+01    2.359483e+08
  3.155352e+01    2.375409e+08
  3.155759e+01    2.368023e+08
  3.156167e+01    2.354968e+08
  3.156575e+01    2.355177e+08
  3.156982e+01    2.365701e+08
  3.157390e+01    2.372827e+08
  3.157798e+01    2.381393e+08
  3.158205e+01    2.388354e+08
  3.158613e+01    2.373953e+08
  3.159020e+01    2.364013e+08
  3.159428e+01    2.362507e+08
  3.159836e+01    2.367352e+08
  3.160243e+01    2.370702e+08
  3.160651e+01    2.359022e+08
  3.161059e+01    2.363023e+08
  3.161466e+01    2.368608e+08
  3.161874e+01    2.385117e+08
  3.162281e+01    2.400455e+08
  3.162689e+01    2.386225e+08
  3.163097e+01    2.374827e+08
  3.163504e+01    2.355675e+08
  3.163912e+01    2.358381e+08
  3.164320e+01    2.348179e+08
  3.164727e+01    2.353279e+08
  3.165135e+01    2.356500e+08
  3.165542e+01    2.370510e+08
  3.165950e+01    2.377313e+08
  3.166358e+01    2.383371e+08
  3.166765e+01    2.382463e+08
  3.167173e+01    2.376599e+08
  3.167581e+01    2.376142e+08
  3.167988e+01    2.378076e+08
  3.168396e+01    2.389538e+08
  3.168803e+01    2.392078e+08
  3.169211e+01    2.374903e+08
  3.169619e+01    2.368152e+08
  3.170026e+01    2.360248e+08
  3.170434e+01    2.370324e+08
  3.170842e+01    2.374867e+08
  3.171249e+01    2.388793e+08
  3.171657e+01    2.404293e+08
  3.172064e+01    2.398865e+08
  3.172472e+01    2.385231e+08
  3.172880e+01    2.375755e+08
  3.173287e+01    2.387204e+08
  3.173695e+01    2.398174e+08
  3.174103e+01    2.392246e+08
  3.174510e+01    2.393024e+08
  3.174918e+01    2.389151e+08
  3.175325e+01    2.392625e+08
  3.175733e+01    2.393440e+08
  3.176141e+01    2.398162e+08
  3.176548e+01    2.407120e+08
  3.176956e+01    2.403832e+08
  3.177364e+01    2.401567e+08
  3.177771e+01    2.378193e+08
  3.178179e+01    2.345163e+08
  3.178586e+01    2.333358e+08
  3.178994e+01    2.347773e+08
  3.179402e+01    2.373904e+08
  3.179809e+01    2.375772e+08
  3.180217e+01    2.365040e+08
  3.180625e+01    2.350560e+08
  3.181032e+01    2.355218e+08
  3.181440e+01    2.361587e+08
  3.181847e+01    2.359935e+08
  3.182255e+01    2.347622e+08
  3.182663e+01    2.350937e+08
  3.183070e+01    2.355824e+08
  3.183478e+01    2.352386e+08
  3.183886e+01    2.351120e+08
  3.184293e+01    2.363749e+08
  3.184701e+01    2.372282e+08
  3.185108e+01    2.360369e+08
  3.185516e+01    2.352030e+08
  3.185924e+01    2.351674e+08
  3.186331e+01    2.358575e+08
  3.186739e+01    2.360113e+08
  3.187147e+01    2.360214e+08
  3.187554e+01    2.356782e+08
  3.187962e+01    2.361028e+08
  3.188369e+01    2.352075e+08
  3.188777e+01    2.355335e+08
  3.189185e+01    2.349916e+08
  3.189592e+01    2.350191e+08
  3.190000e+01    2.350139e+08
  3.190408e+01    2.342363e+08
  3.190815e+01    2.360029e+08
  3.191223e+01    2.353091e+08
  3.191631e+01    2.343631e+08
  3.192038e+01    2.316489e+08
  3.192446e+01    2.313110e+08
  3.192853e+01    2.311777e+08
  3.193261e+01    2.314598e+08
  3.193669e+01    2.321473e+08
  3.194076e+01    2.335760e+08
  3.194484e+01    2.338521e+08
  3.194892e+01    2.325411e+08
  3.195299e+01    2.316776e+08
  3.195707e+01    2.321172e+08
  3.196114e+01    2.330166e+08
  3.196522e+01    2.330596e+08
  3.196930e+01    2.318385e+08
  3.197337e+01    2.314278e+08
  3.197745e+01    2.320518e+08
  3.198153e+01    2.323430e+08
  3.198560e+01    2.315285e+08
  3.198968e+01    2.325830e+08
  3.199375e+01    2.340969e+08
  3.199783e+01    2.355175e+08
  3.200191e+01    2.340980e+08
  3.200598e+01    2.339320e+08
  3.201006e+01    2.323214e+08
  3.201414e+01    2.330321e+08
  3.201821e+01    2.324871e+08
  3.202229e+01    2.315293e+08
  3.202636e+01    2.303030e+08
  3.203044e+01    2.287825e+08
  3.203452e+01    2.312415e+08
  3.203859e+01    2.314921e+08
  3.204267e+01    2.308931e+08
  3.204675e+01    2.304409e+08
  3.205082e+01    2.305773e+08
  3.205490e+01    2.306715e+08
  3.205897e+01    2.300965e+08
  3.206305e+01    2.307301e+08
  3.206713e+01    2.319093e+08
  3.207120e+01    2.335806e+08
  3.207528e+01    2.326725e+08
  3.207936e+01    2.309994e+08
  3.208343e+01    2.304823e+08
  3.208751e+01    2.326164e+08
  3.209158e+01    2.348551e+08
  3.209566e+01    2.358291e+08
  3.209974e+01    2.361379e+08
  3.210381e+01    2.350936e+08
  3.210789e+01    2.337772e+08
  3.211197e+01    2.318007e+08
  3.211604e+01    2.330173e+08
  3.212012e+01    2.348353e+08
  3.212419e+01    2.361386e+08
  3.212827e+01    2.356771e+08
  3.213235e+01    2.343671e+08
  3.213642e+01    2.342022e+08
  3.214050e+01    2.346426e+08
  3.214458e+01    2.350571e+08
  3.214865e+01    2.356174e+08
  3.215273e+01    2.345292e+08
  3.215680e+01    2.328853e+08
  3.216088e+01    2.329793e+08
  3.216496e+01    2.345351e+08
  3.216903e+01    2.360913e+08
  3.217311e+01    2.356040e+08
  3.217719e+01    2.356848e+08
  3.218126e+01    2.360523e+08
  3.218534e+01    2.370260e+08
  3.218941e+01    2.372975e+08
  3.219349e+01    2.384917e+08
  3.219757e+01    2.388241e+08
  3.220164e+01    2.386148e+08
  3.220572e+01    2.382371e+08
  3.220980e+01    2.384730e+08
  3.221387e+01    2.396888e+08
  3.221795e+01    2.395357e+08
  3.222202e+01    2.413297e+08
  3.222610e+01    2.404777e+08
  3.223018e+01    2.403557e+08
  3.223425e+01    2.374997e+08
  3.223833e+01    2.374513e+08
  3.224241e+01    2.377903e+08
  3.224648e+01    2.401490e+08
  3.225056e+01    2.398335e+08
  3.225464e+01    2.393346e+08
  3.225871e+01    2.385674e+08
  3.226279e+01    2.392914e+08
  3.226686e+01    2.396786e+08
  3.227094e+01    2.396136e+08
  3.227502e+01    2.412916e+08
  3.227909e+01    2.420725e+08
  3.228317e+01    2.430152e+08
  3.228725e+01    2.415638e+08
  3.229132e+01    2.408351e+08
  3.229540e+01    2.400391e+08
  3.229947e+01    2.395165e+08
  3.230355e+01    2.413102e+08
  3.230763e+01    2.415158e+08
  3.231170e+01    2.420182e+08
  3.231578e+01    2.424468e+08
  3.231986e+01    2.435262e+08
  3.232393e+01    2.442096e+08
  3.232801e+01    2.437786e+08
  3.233208e+01    2.455999e+08
  3.233616e+01    2.477083e+08
  3.234024e+01    2.481247e+08
  3.234431e+01    2.467719e+08
  3.234839e+01    2.473231e+08
  3.235247e+01    2.487091e+08
  3.235654e+01    2.511047e+08
  3.236062e+01    2.527727e+08
  3.236469e+01    2.548583e+08
  3.236877e+01    2.561615e+08
  3.237285e+01    2.576356e+08
  3.237692e+01    2.577062e+08
  3.238100e+01    2.593660e+08
  3.238508e+01    2.635135e+08
  3.238915e+01    2.679063e+08
  3.239323e+01    2.717026e+08
  3.239730e+01    2.752477e+08
  3.240138e+01    2.803348e+08
  3.240546e+01    2.870288e+08
  3.240953e+01    2.956197e+08
  3.241361e+01    3.039216e+08
  3.241769e+01    3.150449e+08
  3.242176e+01    3.322029e+08
  3.242584e+01    3.497767e+08
  3.242991e+01    3.750360e+08
  3.243399e+01    4.116871e+08
  3.243807e+01    4.564154e+08
  3.244214e+01    5.328281e+08
